pax_id,flight_id,flight_date,delay_minutes,cancelled
28710,27,2024-04-07,101,1
28711,186,2023-06-29,62,1
28712,16,2024-08-19,75,0
28713,122,2022-04-01,29,0
28714,169,2024-01-20,33,1
28715,31,2023-11-08,70,0
28716,158,2024-07-09,87,1
28717,182,2022-03-14,54,0
28718,190,2022-09-01,13,0
28719,94,2023-09-23,59,0
28720,17,2024-01-24,28,1
28721,46,2024-10-11,1,0
28722,7,2023-07-19,85,1
28723,90,2024-02-25,78,0
28724,122,2023-08-08,25,0
28725,180,2023-10-30,76,1
28726,99,2024-01-20,99,0
28727,157,2024-09-03,96,0
28728,186,2022-08-05,29,1
28729,40,2024-12-27,88,1
28730,131,2024-08-14,115,1
28731,13,2022-04-14,7,1
28732,167,2024-04-26,40,1
28733,51,2023-03-20,33,0
28734,121,2022-12-08,65,0
28735,86,2022-10-19,97,1
28736,13,2024-12-18,50,1
28737,81,2024-12-01,70,0
28738,162,2023-09-29,80,0
28739,24,2024-06-27,35,0
28740,161,2024-01-09,65,1
28741,200,2024-07-07,108,1
28742,18,2024-08-22,38,1
28743,142,2023-03-31,104,0
28744,111,2022-09-24,102,0
28745,27,2023-07-03,44,0
28746,44,2022-10-29,59,1
28747,115,2023-09-26,27,1
28748,167,2022-09-01,109,0
28749,158,2024-09-02,51,1
28750,53,2024-09-05,35,1
28751,62,2023-09-02,5,1
28752,133,2024-07-10,100,1
28753,8,2022-09-14,107,1
28754,71,2023-06-12,99,1
28755,46,2022-03-12,67,0
28756,63,2024-12-26,2,1
28757,185,2023-08-12,83,1
28758,166,2022-02-14,28,0
28759,88,2024-12-21,60,1
28760,146,2022-11-21,95,0
28761,68,2024-05-02,103,0
28762,113,2023-03-05,4,0
28763,11,2024-03-28,0,0
28764,115,2023-08-15,73,1
28765,38,2022-05-24,103,1
28766,16,2023-05-09,40,0
28767,178,2024-11-18,56,0
28768,93,2022-10-05,65,1
28769,39,2022-02-26,33,0
28770,86,2023-08-12,3,0
28771,22,2024-10-28,113,0
28772,2,2024-06-15,12,0
28773,172,2022-09-08,97,0
28774,91,2024-11-02,77,1
28775,4,2022-01-09,33,1
28776,85,2023-06-19,93,0
28777,143,2022-02-28,0,1
28778,116,2024-10-04,34,1
28779,49,2022-08-20,57,1
28780,102,2023-07-18,25,0
28781,52,2024-11-02,25,1
28782,185,2024-03-18,24,0
28783,100,2022-08-05,30,0
28784,40,2022-09-30,94,1
28785,180,2024-07-23,55,0
28786,7,2024-06-19,79,1
28787,147,2023-03-31,18,1
28788,72,2024-12-05,39,1
28789,113,2023-12-20,13,1
28790,148,2023-01-29,16,0
28791,27,2022-02-26,112,1
28792,192,2023-08-24,113,1
28793,14,2024-01-11,89,1
28794,84,2024-09-03,55,1
28795,162,2023-08-09,70,1
28796,67,2024-03-09,117,1
28797,70,2023-10-13,115,0
28798,57,2022-01-26,78,1
28799,103,2022-03-28,14,1
28800,103,2022-12-07,19,1
28801,69,2022-01-28,4,0
28802,199,2023-02-24,93,0
28803,127,2024-08-30,15,0
28804,78,2023-04-27,37,0
28805,188,2022-07-25,38,0
28806,146,2022-11-23,18,0
28807,178,2024-02-17,93,0
28808,72,2022-04-17,68,1
28809,163,2022-12-05,13,1
28810,163,2022-07-04,66,1
28811,118,2023-01-28,112,1
28812,135,2022-04-09,71,1
28813,143,2023-03-25,64,0
28814,126,2022-02-21,111,1
28815,135,2022-06-09,83,1
28816,166,2023-02-05,55,0
28817,180,2022-02-15,72,1
28818,198,2024-12-26,12,1
28819,101,2023-04-07,11,1
28820,103,2022-12-14,58,1
28821,156,2022-05-16,90,0
28822,133,2022-01-18,32,1
28823,156,2024-08-07,35,1
28824,78,2024-03-10,115,0
28825,46,2024-05-15,95,0
28826,8,2023-05-26,115,1
28827,177,2022-11-11,38,1
28828,187,2022-07-12,87,1
28829,50,2023-03-06,89,0
28830,37,2023-01-11,44,1
28831,193,2023-07-19,93,0
28832,107,2023-04-23,27,1
28833,167,2024-12-19,12,1
28834,99,2024-12-31,58,0
28835,170,2022-09-23,88,1
28836,188,2023-12-10,75,0
28837,47,2023-05-29,94,0
28838,61,2022-10-02,30,0
28839,52,2023-07-04,5,1
28840,88,2024-02-23,90,1
28841,177,2024-10-19,11,1
28842,20,2024-04-14,3,1
28843,119,2024-08-28,108,0
28844,65,2022-07-01,89,1
28845,180,2022-03-22,6,0
28846,180,2022-02-03,85,1
28847,54,2022-03-08,108,0
28848,9,2023-10-10,50,1
28849,129,2022-01-10,22,1
28850,38,2023-04-03,44,1
28851,29,2024-07-12,83,0
28852,59,2022-04-17,82,0
28853,24,2024-04-09,5,1
28854,89,2022-08-12,20,1
28855,54,2023-02-15,100,0
28856,123,2022-06-16,9,1
28857,59,2024-08-07,76,1
28858,83,2023-11-14,32,0
28859,39,2023-03-10,70,1
28860,24,2024-05-08,39,0
28861,196,2022-11-19,74,0
28862,89,2023-09-12,83,0
28863,73,2022-06-27,27,0
28864,168,2023-10-27,17,0
28865,4,2024-05-07,89,1
28866,177,2023-09-17,113,0
28867,185,2023-12-21,39,1
28868,32,2023-01-01,43,1
28869,169,2022-12-09,64,1
28870,29,2022-11-04,32,0
28871,90,2023-10-24,57,1
28872,147,2022-04-22,25,0
28873,93,2022-08-16,80,0
28874,150,2022-12-31,63,1
28875,74,2023-10-18,18,1
28876,23,2023-05-31,69,0
28877,112,2024-04-04,99,1
28878,103,2023-02-26,28,1
28879,121,2023-04-08,95,0
28880,88,2024-04-08,99,1
28881,108,2023-11-14,96,1
28882,152,2022-03-27,16,0
28883,67,2024-08-10,62,0
28884,75,2023-01-22,117,0
28885,6,2024-06-28,85,0
28886,195,2022-08-31,88,0
28887,134,2022-02-04,52,0
28888,121,2022-01-06,84,0
28889,47,2022-05-28,52,0
28890,42,2023-11-21,61,0
28891,52,2023-11-10,12,1
28892,25,2023-07-28,18,0
28893,42,2023-09-29,57,1
28894,32,2022-12-31,71,1
28895,100,2024-09-04,82,0
28896,22,2023-11-04,44,1
28897,120,2024-06-23,60,0
28898,162,2022-04-19,78,1
28899,95,2024-03-13,74,1
28900,90,2023-03-04,31,1
28901,89,2023-08-05,72,0
28902,178,2023-11-24,80,0
28903,43,2022-07-02,19,1
28904,152,2023-03-31,100,0
28905,100,2024-01-11,109,1
28906,8,2023-02-06,50,1
28907,85,2024-02-21,55,1
28908,70,2024-03-13,29,1
28909,92,2024-12-29,108,1
28910,176,2023-03-30,112,1
28911,44,2022-06-21,54,0
28912,119,2024-04-23,97,1
28913,94,2023-12-08,113,1
28914,47,2024-02-25,44,1
28915,51,2022-04-04,81,0
28916,130,2024-05-12,16,0
28917,110,2023-06-29,76,0
28918,173,2023-03-31,22,0
28919,53,2022-03-10,109,1
28920,8,2022-06-21,95,0
28921,109,2024-08-22,100,1
28922,14,2024-01-02,34,1
28923,26,2023-05-02,100,0
28924,147,2024-07-02,88,1
28925,118,2022-05-04,53,1
28926,10,2024-08-10,99,1
28927,31,2022-08-25,92,0
28928,22,2024-01-05,70,1
28929,179,2024-11-08,10,1
28930,113,2022-03-20,40,1
28931,109,2024-08-28,99,0
28932,116,2022-12-28,55,0
28933,136,2022-01-11,73,1
28934,101,2024-05-25,54,0
28935,163,2024-04-24,84,0
28936,103,2023-12-23,117,1
28937,26,2024-05-20,19,0
28938,36,2023-04-13,78,0
28939,72,2023-08-14,69,1
28940,47,2023-01-17,79,0
28941,68,2023-06-16,89,1
28942,96,2023-07-13,57,0
28943,71,2022-10-07,54,0
28944,137,2024-05-15,42,0
28945,10,2024-09-10,47,1
28946,72,2022-10-19,92,1
28947,100,2023-04-17,16,1
28948,58,2022-03-29,34,0
28949,56,2024-08-17,41,0
28950,154,2024-08-30,76,0
28951,151,2023-02-16,25,0
28952,69,2024-05-31,24,1
28953,134,2022-02-11,75,0
28954,183,2022-08-27,76,1
28955,193,2022-01-17,94,1
28956,187,2023-11-27,57,0
28957,149,2022-06-24,22,1
28958,179,2023-02-27,113,0
28959,142,2023-09-13,88,0
28960,19,2022-08-17,48,1
28961,173,2024-08-16,42,0
28962,83,2023-05-01,75,0
28963,44,2023-07-26,101,1
28964,54,2024-05-02,81,0
28965,44,2022-03-02,93,0
28966,50,2024-12-26,31,0
28967,40,2022-12-10,70,0
28968,177,2022-11-04,44,1
28969,103,2024-04-01,20,1
28970,8,2022-12-13,80,0
28971,84,2022-05-03,99,0
28972,178,2023-11-03,90,1
28973,99,2022-01-03,88,0
28974,185,2024-10-20,55,1
28975,101,2024-03-03,34,0
28976,57,2023-04-14,81,0
28977,62,2022-04-11,116,1
28978,62,2022-03-10,108,0
28979,22,2024-10-18,25,1
28980,126,2024-04-08,6,0
28981,29,2023-11-03,66,0
28982,6,2024-04-26,37,0
28983,40,2024-08-14,17,1
28984,50,2022-07-05,60,0
28985,127,2024-06-10,25,0
28986,37,2024-03-12,108,1
28987,140,2024-06-04,1,0
28988,55,2022-10-17,79,1
28989,107,2023-03-20,110,1
28990,75,2024-05-12,117,0
28991,122,2022-01-12,17,0
28992,129,2023-06-27,10,0
28993,39,2024-04-13,65,0
28994,81,2022-08-05,94,0
28995,69,2024-12-01,78,0
28996,106,2024-09-25,14,1
28997,123,2022-11-28,63,1
28998,126,2023-06-23,24,0
28999,24,2024-07-03,109,0
29000,94,2022-07-17,22,1
29001,47,2022-05-10,51,1
29002,162,2023-08-28,34,1
29003,138,2022-02-23,33,0
29004,184,2023-12-18,9,1
29005,44,2022-12-27,97,1
29006,168,2024-04-17,99,1
29007,53,2022-01-05,24,0
29008,163,2024-04-08,10,0
29009,89,2024-09-08,100,0
29010,69,2023-04-05,36,1
29011,84,2022-12-18,51,1
29012,176,2022-09-30,28,0
29013,65,2022-04-18,68,0
29014,192,2023-06-09,53,0
29015,25,2024-06-17,16,0
29016,110,2024-02-13,13,1
29017,120,2022-10-22,77,1
29018,128,2023-02-27,106,1
29019,169,2023-09-20,78,1
29020,112,2024-08-20,20,1
29021,98,2023-09-21,73,1
29022,53,2022-12-14,55,1
29023,42,2022-06-11,77,0
29024,177,2023-06-11,111,1
29025,55,2024-01-01,79,1
29026,186,2024-04-18,41,1
29027,7,2023-12-04,5,1
29028,148,2022-11-03,94,0
29029,150,2023-07-02,17,0
29030,72,2022-01-08,68,0
29031,169,2024-06-22,107,0
29032,67,2022-03-10,73,1
29033,157,2024-08-21,67,1
29034,41,2022-09-08,95,1
29035,46,2023-08-15,82,0
29036,172,2023-08-12,82,0
29037,134,2024-01-29,50,0
29038,35,2023-08-12,33,0
29039,45,2023-02-05,64,1
29040,150,2022-07-08,104,0
29041,55,2023-02-13,27,0
29042,197,2024-06-13,59,0
29043,37,2024-08-23,49,1
29044,105,2023-06-11,113,0
29045,89,2023-01-27,23,1
29046,27,2022-06-06,67,0
29047,30,2023-05-31,35,0
29048,122,2024-04-27,106,0
29049,151,2024-02-17,7,0
29050,105,2022-09-07,0,1
29051,133,2024-12-29,27,1
29052,193,2023-06-11,92,0
29053,88,2024-09-12,76,0
29054,43,2024-02-05,118,1
29055,150,2022-05-14,94,1
29056,81,2022-06-18,103,0
29057,27,2022-10-06,88,0
29058,168,2022-02-20,97,1
29059,160,2024-11-13,95,0
29060,37,2022-10-06,21,1
29061,142,2022-12-12,5,0
29062,39,2023-07-22,24,0
29063,133,2023-02-02,36,1
29064,199,2024-01-15,31,1
29065,187,2022-07-19,95,0
29066,73,2022-10-16,26,0
29067,146,2024-10-28,33,0
29068,192,2023-07-12,88,0
29069,196,2023-07-10,53,0
29070,177,2022-05-22,16,0
29071,95,2022-08-27,61,0
29072,196,2023-04-13,33,1
29073,90,2023-09-12,66,0
29074,67,2023-09-07,49,0
29075,82,2023-05-12,77,0
29076,75,2023-08-16,52,0
29077,178,2024-10-27,101,0
29078,9,2023-10-03,62,1
29079,60,2024-02-21,29,0
29080,2,2022-03-12,90,1
29081,76,2024-08-24,69,1
29082,138,2022-03-29,60,0
29083,184,2023-08-16,65,1
29084,23,2023-08-16,73,1
29085,173,2022-11-18,56,1
29086,64,2024-11-02,105,0
29087,126,2024-08-06,59,1
29088,151,2023-12-13,19,0
29089,28,2022-05-16,104,1
29090,83,2022-10-29,44,0
29091,198,2024-08-20,9,0
29092,190,2023-12-03,15,0
29093,84,2023-08-07,101,0
29094,114,2022-06-14,116,0
29095,105,2022-10-04,53,1
29096,124,2023-09-16,29,1
29097,12,2022-09-27,15,0
29098,161,2023-07-13,41,0
29099,78,2023-11-02,94,1
29100,34,2023-05-30,39,0
29101,56,2023-07-11,74,0
29102,129,2023-01-24,46,0
29103,1,2024-12-21,22,1
29104,91,2023-11-20,6,0
29105,94,2022-08-26,47,1
29106,5,2023-11-16,83,1
29107,139,2024-01-12,17,1
29108,179,2022-09-03,29,0
29109,138,2022-12-01,0,0
29110,189,2024-03-28,102,1
29111,43,2024-03-09,112,0
29112,47,2024-09-18,6,1
29113,24,2024-04-06,64,0
29114,16,2022-04-04,71,0
29115,181,2023-09-26,72,0
29116,173,2022-04-27,76,1
29117,141,2022-02-08,86,1
29118,150,2024-03-02,39,1
29119,65,2022-09-09,107,1
29120,96,2024-01-26,85,0
29121,99,2022-03-08,65,1
29122,75,2022-07-28,21,0
29123,100,2022-06-02,55,1
29124,14,2023-04-23,11,1
29125,200,2022-09-10,98,0
29126,93,2023-06-08,95,0
29127,49,2023-02-28,92,0
29128,28,2024-05-20,113,0
29129,14,2023-05-18,24,0
29130,128,2023-12-24,102,0
29131,9,2023-11-07,49,0
29132,18,2023-03-08,62,1
29133,35,2022-12-28,42,0
29134,164,2022-08-17,40,1
29135,77,2022-02-20,75,0
29136,37,2022-10-23,106,0
29137,90,2024-04-17,86,1
29138,113,2023-11-21,51,0
29139,177,2023-10-25,114,0
29140,70,2022-10-19,98,0
29141,149,2023-02-07,28,1
29142,26,2023-04-21,9,1
29143,46,2022-09-03,12,1
29144,33,2023-03-02,68,0
29145,119,2024-08-10,29,0
29146,6,2024-10-06,87,0
29147,164,2023-09-17,31,0
29148,107,2023-10-23,11,0
29149,171,2024-01-05,75,0
29150,163,2024-10-11,38,0
29151,81,2022-05-24,92,0
29152,92,2024-01-02,46,1
29153,136,2023-05-31,80,1
29154,110,2023-09-18,34,1
29155,155,2024-08-28,66,0
29156,16,2022-09-09,80,0
29157,117,2022-05-03,91,1
29158,40,2022-03-16,36,1
29159,73,2024-06-06,110,1
29160,193,2023-12-25,40,1
29161,75,2023-01-21,82,0
29162,66,2022-12-08,75,1
29163,50,2024-12-29,90,1
29164,32,2022-12-04,93,1
29165,190,2022-12-15,34,0
29166,153,2024-05-30,52,1
29167,160,2024-07-28,98,0
29168,175,2023-05-15,32,0
29169,80,2024-10-02,111,0
29170,102,2022-06-08,1,1
29171,149,2022-04-20,9,0
29172,160,2024-08-24,83,1
29173,41,2022-04-19,95,1
29174,156,2024-04-17,62,0
29175,151,2022-09-22,15,0
29176,115,2022-05-13,22,1
29177,181,2022-09-12,87,1
29178,114,2024-08-09,49,0
29179,30,2024-08-28,114,0
29180,105,2024-03-23,35,1
29181,80,2023-07-11,0,0
29182,66,2022-11-13,57,0
29183,172,2022-05-27,40,1
29184,63,2024-05-02,19,0
29185,81,2022-12-31,20,0
29186,49,2023-04-27,42,1
29187,106,2024-08-14,14,1
29188,130,2022-01-08,21,0
29189,172,2024-10-21,101,0
29190,62,2022-04-08,67,1
29191,119,2022-04-13,111,1
29192,63,2023-01-20,103,0
29193,145,2024-06-27,79,1
29194,138,2022-03-21,76,0
29195,158,2024-10-07,100,0
29196,181,2022-11-11,108,0
29197,38,2022-02-11,114,1
29198,137,2024-01-15,11,1
29199,97,2023-02-27,41,0
29200,50,2022-01-26,81,1
29201,6,2022-01-09,69,0
29202,62,2024-10-20,2,0
29203,75,2022-09-02,1,1
29204,166,2024-02-10,0,0
29205,78,2023-11-27,67,1
29206,139,2024-12-20,119,0
29207,138,2022-09-06,20,0
29208,129,2023-02-05,26,0
29209,198,2022-02-07,98,1
29210,194,2023-03-07,108,1
29211,67,2023-10-22,23,0
29212,162,2024-03-24,89,0
29213,138,2022-02-01,107,0
29214,87,2024-10-06,117,0
29215,143,2022-03-14,58,1
29216,61,2022-06-08,51,0
29217,16,2024-03-23,88,1
29218,56,2024-06-28,5,0
29219,71,2024-01-20,96,1
29220,91,2023-06-04,49,0
29221,120,2022-03-12,102,0
29222,139,2024-03-22,42,1
29223,196,2022-02-21,65,1
29224,62,2022-04-29,32,0
29225,87,2022-07-20,24,1
29226,123,2023-07-21,117,0
29227,173,2022-07-23,113,1
29228,88,2024-07-25,66,0
29229,36,2022-09-08,26,0
29230,59,2023-12-05,68,0
29231,190,2022-11-23,95,1
29232,79,2024-06-17,68,0
29233,191,2022-03-28,76,1
29234,102,2024-01-27,46,1
29235,184,2022-07-02,66,1
29236,139,2023-11-21,86,1
29237,114,2022-10-11,54,1
29238,79,2024-03-25,90,0
29239,176,2022-08-21,15,0
29240,73,2023-05-23,9,1
29241,51,2022-06-18,107,0
29242,117,2022-12-23,14,0
29243,100,2023-10-27,63,0
29244,70,2022-05-23,42,1
29245,167,2022-07-17,82,0
29246,45,2024-06-17,107,0
29247,193,2023-10-06,106,1
29248,177,2023-09-25,112,1
29249,199,2023-03-19,104,1
29250,152,2022-10-09,79,0
29251,16,2024-06-23,63,1
29252,163,2023-09-23,97,1
29253,171,2024-08-20,81,0
29254,196,2023-02-08,13,0
29255,71,2022-04-16,53,0
29256,169,2023-05-27,49,0
29257,46,2023-05-07,71,1
29258,160,2024-06-29,63,0
29259,183,2024-07-22,25,1
29260,197,2022-04-20,95,1
29261,118,2023-07-20,96,1
29262,90,2022-05-10,18,0
29263,156,2024-12-04,85,1
29264,137,2022-04-03,78,1
29265,95,2022-06-01,84,0
29266,153,2024-08-27,95,0
29267,195,2022-04-13,37,0
29268,29,2023-11-26,13,1
29269,120,2022-05-14,94,0
29270,18,2022-03-07,119,1
29271,190,2022-03-08,109,1
29272,135,2023-03-10,92,0
29273,126,2024-09-08,12,1
29274,139,2022-07-13,25,1
29275,68,2023-06-03,62,1
29276,24,2023-04-20,73,1
29277,27,2023-09-04,119,1
29278,168,2022-07-22,6,1
29279,29,2024-06-18,22,0
29280,166,2023-09-09,101,0
29281,54,2024-02-26,5,1
29282,99,2024-02-09,87,1
29283,194,2022-02-23,63,1
29284,7,2023-11-07,103,0
29285,30,2022-11-19,34,1
29286,128,2023-02-25,7,0
29287,39,2022-09-18,30,0
29288,100,2023-06-14,60,1
29289,141,2022-01-11,51,1
29290,152,2024-04-28,82,0
29291,97,2023-02-03,92,0
29292,35,2024-05-22,48,1
29293,121,2023-05-11,107,1
29294,95,2024-09-19,31,1
29295,189,2023-05-29,66,1
29296,183,2022-01-19,108,1
29297,25,2022-09-24,65,0
29298,92,2023-07-22,25,0
29299,36,2024-06-02,5,0
29300,68,2023-04-28,6,1
29301,121,2024-09-19,26,0
29302,87,2023-10-24,42,0
29303,166,2022-11-27,28,1
29304,28,2023-08-07,55,0
29305,105,2024-07-13,84,1
29306,47,2022-07-16,56,0
29307,180,2024-09-07,118,1
29308,175,2022-03-12,72,1
29309,102,2022-12-23,44,0
29310,29,2024-04-27,97,0
29311,136,2022-09-04,71,1
29312,200,2024-04-17,81,1
29313,194,2022-06-09,82,1
29314,40,2024-09-19,116,1
29315,133,2024-02-18,103,1
29316,152,2024-07-30,20,1
29317,3,2022-06-20,79,0
29318,29,2023-09-25,100,1
29319,127,2023-03-20,109,0
29320,96,2023-07-11,25,0
29321,110,2022-01-30,13,1
29322,93,2022-07-08,40,0
29323,76,2022-01-25,64,0
29324,60,2024-02-25,50,1
29325,172,2023-01-17,107,1
29326,172,2024-07-06,103,0
29327,24,2023-06-13,93,1
29328,71,2022-02-07,55,0
29329,147,2022-12-16,91,1
29330,200,2024-10-19,104,1
29331,149,2022-02-15,90,1
29332,81,2023-06-11,119,0
29333,4,2023-04-20,9,0
29334,159,2022-05-20,39,0
29335,127,2022-01-11,38,1
29336,114,2024-10-24,29,0
29337,159,2023-10-26,16,1
29338,139,2022-12-16,104,0
29339,152,2024-07-16,14,0
29340,130,2022-07-17,1,0
29341,14,2022-02-21,103,1
29342,26,2024-04-02,20,1
29343,133,2024-11-23,51,0
29344,11,2023-10-09,74,0
29345,137,2022-09-10,96,0
29346,80,2022-08-07,119,0
29347,90,2024-09-18,111,1
29348,38,2024-07-03,30,0
29349,54,2022-06-05,53,0
29350,10,2022-09-07,60,1
29351,170,2024-01-19,3,1
29352,39,2023-03-15,29,1
29353,9,2023-09-24,55,0
29354,32,2024-11-20,39,0
29355,109,2024-08-18,85,0
29356,9,2023-04-07,32,0
29357,85,2024-04-06,40,1
29358,95,2024-01-20,32,1
29359,70,2024-09-27,36,1
29360,170,2024-04-22,54,0
29361,1,2023-03-18,115,1
29362,64,2022-08-26,105,1
29363,168,2023-08-16,66,1
29364,86,2024-06-12,19,0
29365,177,2024-03-10,96,0
29366,72,2022-02-23,33,1
29367,102,2023-07-24,8,1
29368,149,2022-12-19,8,1
29369,23,2022-03-25,38,1
29370,196,2022-11-06,35,0
29371,23,2024-04-25,4,0
29372,14,2023-01-04,119,0
29373,191,2024-08-21,54,0
29374,21,2024-01-22,83,1
29375,176,2024-09-15,77,0
29376,180,2023-06-18,21,0
29377,174,2024-02-10,68,0
29378,184,2023-06-30,47,0
29379,90,2024-10-21,99,0
29380,149,2024-08-19,40,0
29381,107,2023-03-01,115,1
29382,135,2023-01-10,36,0
29383,153,2024-03-15,7,0
29384,50,2023-12-16,103,1
29385,13,2022-04-09,104,0
29386,54,2022-12-31,101,0
29387,32,2023-10-26,0,1
29388,146,2022-07-24,101,1
29389,101,2024-06-06,96,1
29390,180,2024-09-02,51,0
29391,106,2024-05-08,26,0
29392,131,2023-05-05,90,0
29393,64,2024-05-30,93,1
29394,106,2022-10-10,81,1
29395,31,2024-01-19,79,1
29396,5,2024-03-11,115,0
29397,60,2022-01-12,35,0
29398,128,2022-07-09,44,1
29399,75,2022-03-01,35,0
29400,173,2022-11-05,71,0
29401,129,2024-09-30,55,1
29402,128,2022-08-30,46,1
29403,9,2022-03-30,3,0
29404,149,2022-01-02,44,0
29405,152,2023-12-19,10,0
29406,170,2023-07-07,117,1
29407,136,2023-05-18,113,1
29408,129,2022-01-22,32,0
29409,24,2024-03-19,108,0
29410,82,2023-12-16,41,0
29411,145,2022-10-25,88,1
29412,155,2024-06-02,96,0
29413,52,2022-01-28,102,0
29414,97,2024-03-30,115,0
29415,134,2024-08-25,78,1
29416,64,2022-07-09,117,1
29417,69,2023-07-07,61,1
29418,38,2022-12-28,43,0
29419,11,2022-11-05,31,0
29420,138,2023-08-26,85,0
29421,119,2024-11-29,22,1
29422,190,2023-09-04,73,1
29423,84,2022-08-16,24,0
29424,44,2023-04-02,1,0
29425,76,2023-08-13,91,0
29426,179,2023-03-17,72,1
29427,170,2024-11-07,115,1
29428,47,2024-03-09,49,0
29429,184,2024-01-18,23,0
29430,78,2022-02-26,49,1
29431,99,2024-01-19,106,0
29432,47,2023-05-31,75,1
29433,54,2022-08-28,50,1
29434,165,2023-05-17,14,0
29435,81,2023-10-17,33,0
29436,60,2024-05-24,42,1
29437,194,2024-10-16,83,1
29438,74,2024-10-30,90,0
29439,99,2024-02-07,14,1
29440,98,2023-01-23,67,1
29441,30,2022-02-17,7,1
29442,143,2023-10-14,30,0
29443,150,2023-02-13,0,0
29444,51,2024-12-12,93,1
29445,40,2022-11-04,10,0
29446,34,2023-11-21,29,1
29447,73,2023-08-05,52,1
29448,162,2024-10-13,9,1
29449,103,2023-06-22,118,1
29450,46,2022-06-18,8,0
29451,152,2022-02-18,76,1
29452,64,2023-05-15,25,0
29453,173,2024-01-16,0,1
29454,22,2024-08-20,105,1
29455,23,2022-02-04,84,1
29456,145,2024-09-17,39,0
29457,38,2023-05-16,40,1
29458,18,2022-07-29,81,0
29459,121,2023-03-30,110,0
29460,192,2024-04-17,9,1
29461,54,2024-02-20,19,1
29462,58,2022-04-19,79,1
29463,127,2022-03-14,100,1
29464,57,2024-04-02,21,0
29465,195,2023-06-26,115,0
29466,117,2024-08-11,113,0
29467,189,2024-08-20,106,0
29468,179,2023-12-26,117,1
29469,117,2023-07-06,41,1
29470,136,2023-08-31,38,0
29471,39,2024-06-12,94,0
29472,171,2022-08-01,55,1
29473,123,2022-12-30,88,1
29474,161,2022-01-07,49,1
29475,139,2024-11-27,15,1
29476,59,2024-10-23,4,0
29477,6,2023-07-20,57,1
29478,141,2022-05-09,36,0
29479,95,2024-10-28,78,1
29480,61,2024-07-30,60,1
29481,176,2022-02-17,74,0
29482,14,2023-07-07,47,1
29483,189,2024-04-20,23,0
29484,76,2023-04-19,32,1
29485,22,2024-08-23,68,1
29486,15,2022-05-17,75,1
29487,90,2024-09-11,51,0
29488,18,2024-06-06,7,1
29489,66,2022-05-29,100,0
29490,199,2023-01-13,88,1
29491,73,2024-01-15,58,0
29492,80,2022-03-11,118,0
29493,83,2024-05-07,8,1
29494,108,2024-11-24,46,1
29495,92,2024-03-13,0,0
29496,139,2022-05-03,77,0
29497,132,2024-05-31,111,1
29498,69,2023-10-09,100,0
29499,197,2024-04-27,110,1
29500,44,2023-03-01,116,1
29501,197,2024-07-18,19,1
29502,77,2022-09-27,41,0
29503,21,2023-03-21,70,0
29504,115,2023-01-03,47,0
29505,14,2023-10-28,19,1
29506,7,2023-09-05,66,0
29507,107,2022-03-25,82,1
29508,73,2022-05-02,17,1
29509,143,2022-11-24,77,1
29510,147,2023-10-24,19,0
29511,17,2023-09-29,26,1
29512,2,2024-11-14,73,0
29513,197,2024-05-12,23,0
29514,185,2022-12-16,1,1
29515,25,2024-07-16,75,1
29516,66,2023-04-10,116,0
29517,48,2023-07-02,63,1
29518,37,2023-12-05,88,1
29519,127,2024-12-23,75,1
29520,167,2024-11-24,82,1
29521,144,2024-04-02,54,1
29522,30,2023-03-03,114,1
29523,25,2024-02-02,21,0
29524,187,2022-12-13,44,1
29525,4,2023-08-07,113,1
29526,154,2024-07-17,82,0
29527,119,2024-12-31,106,1
29528,163,2023-11-17,78,1
29529,110,2022-09-16,72,0
29530,20,2022-08-07,7,0
29531,79,2022-07-25,36,1
29532,50,2024-01-15,90,1
29533,147,2022-08-01,93,1
29534,137,2023-06-09,34,1
29535,138,2022-10-27,12,0
29536,118,2023-10-09,96,1
29537,1,2024-11-26,86,0
29538,100,2024-04-18,16,1
29539,126,2024-06-16,38,1
29540,9,2024-08-25,15,0
29541,175,2023-02-15,45,1
29542,90,2024-02-17,58,1
29543,57,2022-06-06,53,1
29544,29,2024-03-13,45,0
29545,62,2022-10-11,91,1
29546,37,2023-10-14,115,0
29547,69,2023-09-26,9,0
29548,28,2024-07-12,40,1
29549,59,2023-12-03,46,1
29550,176,2024-09-21,80,1
29551,34,2024-06-02,117,0
29552,163,2022-10-16,41,1
29553,98,2024-01-12,93,0
29554,178,2023-06-23,71,0
29555,63,2024-03-28,99,0
29556,33,2023-01-05,56,0
29557,57,2022-01-11,29,0
29558,86,2024-07-18,89,0
29559,93,2022-11-09,53,1
29560,65,2023-10-04,4,0
29561,190,2022-08-29,74,0
29562,187,2024-02-01,21,0
29563,124,2024-12-15,37,0
29564,94,2023-02-09,63,1
29565,189,2023-10-01,86,0
29566,167,2023-06-19,33,0
29567,125,2024-04-30,48,1
29568,153,2023-10-21,16,1
29569,15,2022-07-22,33,0
29570,59,2023-02-11,4,0
29571,138,2023-08-09,43,0
29572,194,2022-12-18,116,1
29573,84,2022-11-21,8,0
29574,95,2023-12-14,54,1
29575,40,2022-12-01,72,1
29576,186,2024-09-30,114,0
29577,56,2022-06-21,84,1
29578,151,2022-09-24,16,0
29579,39,2023-10-30,20,1
29580,23,2024-07-24,19,1
29581,36,2024-05-13,19,1
29582,178,2023-10-26,110,1
